temperature_k,pressure_kpa,smiles1,x_alpha_1,x_beta_1,smiles2,x_alpha_2,x_beta_2,doi,source_url,source_dataset,source_point,source_excel_row
583.0,12000.0,CC1=CC=C(C=C1)C,0.01300000000000001,0.145,O,0.987,0.855,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[5, 5]",1595
583.0,15200.0,CC1=CC=C(C=C1)C,0.02400000000000002,0.247,O,0.976,0.753,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[6, 6]",1596
583.0,15600.0,CC1=CC=C(C=C1)C,0.01700000000000002,0.252,O,0.983,0.748,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[7, 7]",1597
583.0,19400.0,CC1=CC=C(C=C1)C,0.01800000000000002,0.292,O,0.982,0.708,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[8, 8]",1598
583.0,22600.0,CC1=CC=C(C=C1)C,0.01700000000000002,0.3159999999999999,O,0.983,0.6840000000000002,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[9, 9]",1599
593.0,13600.0,CC1=CC=C(C=C1)C,0.01900000000000002,0.12,O,0.981,0.88,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[10, 10]",1600
593.0,15600.0,CC1=CC=C(C=C1)C,0.03200000000000003,0.1860000000000001,O,0.968,0.8139999999999998,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[11, 11]",1601
593.0,17500.0,CC1=CC=C(C=C1)C,0.03400000000000003,0.196,O,0.966,0.804,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[12, 12]",1602
593.0,19400.0,CC1=CC=C(C=C1)C,0.02900000000000003,0.217,O,0.971,0.783,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[13, 13]",1603
593.0,23000.0,CC1=CC=C(C=C1)C,0.02200000000000002,0.252,O,0.978,0.748,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[14, 14]",1604
603.0,13300.0,CC1=CC=C(C=C1)C,0.003000000000000003,0.03000000000000003,O,0.997,0.97,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[15, 15]",1605
603.0,14100.0,CC1=CC=C(C=C1)C,0.007000000000000006,0.05400000000000005,O,0.993,0.946,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[16, 16]",1606
603.0,15100.0,CC1=CC=C(C=C1)C,0.02100000000000002,0.09399999999999997,O,0.979,0.906,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[17, 17]",1607
603.0,16200.0,CC1=CC=C(C=C1)C,0.02700000000000002,0.13,O,0.973,0.87,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[18, 18]",1608
603.0,18200.0,CC1=CC=C(C=C1)C,0.02000000000000002,0.133,O,0.98,0.867,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[19, 19]",1609
603.0,20200.0,CC1=CC=C(C=C1)C,0.02200000000000002,0.16,O,0.978,0.84,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[20, 20]",1610
603.0,21100.0,CC1=CC=C(C=C1)C,0.01600000000000001,0.162,O,0.984,0.838,10.1016/j.jct.2012.03.001,https://trc.nist.gov/ThermoML/10.1016/j.jct.2012.03.001.json,"[0, 1]","[21, 21]",1611
